ID_MUNICIPIO,NOME_MUNICIPIO,CODIGO_INFRACAO,DESCRICAO_INFRACAO,UF_PLACA_VEICULO,TIPO_VEICULO,CATEGORIA_VEICULO,QTDE,MES,ANO
6771,NOVO HORIZONTE,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6477,GUARULHOS,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMIONETA,ALUGUEL,1,11,2025
6549,ITAPEVA,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,AUTOMOVEL,PARTICULAR,18,11,2025
7145,SOROCABA,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,14,11,2025
6165,ARARAS,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6713,MOGI DAS CRUZES,6076-0,TRANSPOR BLOQUEIO VIARIO POLICIAL,SP,MOTOCICLO,PARTICULAR,1,11,2025
7107,SAO PAULO,6440-0,FAZER USO DO FACHO DE LUZ ALTA DOS FAROIS EM VIAS PROVIDAS DE ILUMINACAO PUBLICA,SP,UTILITARIO,PARTICULAR,6,11,2025
6739,MORRO AGUDO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,7,11,2025
6291,CAMPINAS,7030-1,Conduzir motoc/moton/ciclom s/ capacete de seguranca,SP,MOTOCICLO,PARTICULAR,39,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",Outras UFs,CAMINHONET,PARTICULAR,378,11,2025
6425,FRANCA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,82,11,2025
6219,BAURU,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,72,11,2025
6275,CACONDE,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,Outras UFs,MOTOCICLO,PARTICULAR,4,11,2025
6713,MOGI DAS CRUZES,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,41,11,2025
6361,COTIA,7048-1,"CONDUZIR MOTOCICLETA, MOTONETA E CICLOMOTOR TRANSPORTANDO PASSAGEIRO S/ CAPACETE",SP,MOTOCICLO,PARTICULAR,7,11,2025
6349,CORDEIROPOLIS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,19,11,2025
6639,LIMEIRA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,MOTOCICLO,PARTICULAR,4,11,2025
6967,RIBEIRAO PIRES,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,9,11,2025
6295,CAMPOS DO JORDAO,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,6,11,2025
6969,RIBEIRAO PRETO,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,257,11,2025
6105,AGUAI,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,1,11,2025
6569,ITATIBA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,14,11,2025
6681,MARILIA,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,18,11,2025
6935,QUATA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6329,CERQUEIRA CESAR,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,1,11,2025
6789,OSASCO,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,13,11,2025
2951,HORTOLANDIA,5240-0,Disputar corrida,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6313,CARAPICUIBA,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,MOTOCICLO,PARTICULAR,23,11,2025
6627,LAGOINHA,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,CAMINHONET,PARTICULAR,1,11,2025
7055,SANTO ANASTACIO,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,7,11,2025
6221,BEBEDOURO,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,9,11,2025
6165,ARARAS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,15,11,2025
6715,MOGI-GUACU,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,61,11,2025
7145,SOROCABA,5967-0,"ULTRAPASSAR PELA CONTRAMAO LINHA DE DIVISAO DE FLUXOS OPOSTOS, CONTINUA AMARELA",SP,AUTOMOVEL,PARTICULAR,16,11,2025
6175,ARTUR NOGUEIRA,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,14,11,2025
7107,SAO PAULO,7684-1,Cond motoc/moton/ciclom c/ util cap de seg s/ vis/ocul prot,SP,MOTONETA,PARTICULAR,50,11,2025
6931,PRESIDENTE VENCESLAU,5266-3,PARTICIPAR COMO CONDUTOR EXIB/DEMONST PERICIA EM MANOBRA DE VEIC S/ PERMISSAO,SP,MOTOCICLO,PARTICULAR,6,11,2025
6929,PRESIDENTE PRUDENTE,6645-0,CONDUZIR O VEICULO COM EQUIP OBRIGATORIO EM DESACORDO COM O ESTAB PELO CONTRAN,SP,MOTOCICLO,PARTICULAR,6,11,2025
7107,SAO PAULO,7072-1,CONDUZIR MOTOC/MOTON/CICLOM TRANSP CRIANCA MENOR DE 10 ANOS DE IDADE,SP,MOTOCICLO,PARTICULAR,9,11,2025
2951,HORTOLANDIA,5819-1,"TRANSITAR COM O VEICULO EM CALCADAS, PASSEIOS",SP,AUTOMOVEL,PARTICULAR,2,11,2025
7107,SAO PAULO,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,AUTOMOVEL,PARTICULAR,30,11,2025
7145,SOROCABA,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,MOTOCICLO,PARTICULAR,7,11,2025
7027,SANTA CRUZ DAS PALMEIRAS,5142-0,PERMITIR POSSE/CONDUCAO DO VEIC A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6619,JUNDIAI,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,AUTOMOVEL,PARTICULAR,19,11,2025
6313,CARAPICUIBA,5800-0,DEIXAR GUARDAR DIST SEGURANCA LAT/FRONT ENTRE SEU VEIC E DEMAIS E AO BORDO PISTA,SP,MOTOCICLO,PARTICULAR,14,11,2025
6789,OSASCO,7030-1,Conduzir motoc/moton/ciclom s/ capacete de seguranca,SP,MOTONETA,PARTICULAR,9,11,2025
6183,AURIFLAMA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,1,11,2025
7107,SAO PAULO,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,SP,MOTOCICLO,PARTICULAR,510,11,2025
7107,SAO PAULO,5819-1,"TRANSITAR COM O VEICULO EM CALCADAS, PASSEIOS",SP,MOTOCICLO,PARTICULAR,208,11,2025
6133,AMERICO BRASILIENSE,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,58,11,2025
6411,FERNANDOPOLIS,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,5,11,2025
7031,SANTA ERNESTINA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,1,11,2025
802,JUMIRIM,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,SP,MOTOCICLO,PARTICULAR,1,11,2025
7135,SERTAOZINHO,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,3,11,2025
7145,SOROCABA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,54,11,2025
7107,SAO PAULO,5924-2,"ULTRAPASSAR PELA CONTRAMAO NOS ACLIVES OU DECLIVES, SEM VISIBILIDADE SUFICIENTE",SP,MOTOCICLO,PARTICULAR,4,11,2025
6285,CAJAMAR,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,CAMIONETA,PARTICULAR,1,11,2025
6401,EMBU DAS ARTES,7617-3,"USAR QQ VEICULO PARA, DELIB, PERTURBAR CIRCULACAO NA VIA SEM AUT DO ORGAO",SP,MOTOCICLO,PARTICULAR,4,11,2025
6551,ITAPEVI,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,31,11,2025
6473,GUARIBA,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,SP,MOTOCICLO,PARTICULAR,1,11,2025
6355,CORUMBATAI,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,7617-2,"USAR QQ VEICULO PARA, DELIB, RESTRINGIR CIRCULACAO NA VIA SEM AUT DO ORGAO",SP,MOTOCICLO,PARTICULAR,12,11,2025
6415,FERRAZ DE VASCONCELOS,5819-6,TRANSITAR COM O VEICULO EM MARCAS DE CANALIZACAO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6611,JOANOPOLIS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6477,GUARULHOS,6670-0,CONDUZIR O VEICULO C/ EQUIP DO SISTEMA DE ILUMINACAO E DE SINALIZACAO ALTERADOS,SP,AUTOMOVEL,PARTICULAR,76,11,2025
7079,SAO CARLOS,5819-4,TRANSITAR COM O VEICULO EM CANTEIROS CENTRAIS/DIVISORES DE PISTA DE ROLAMENTO,SP,MOTOCICLO,PARTICULAR,2,11,2025
6469,GUARATINGUETA,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
7077,SAO CAETANO DO SUL,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,24,11,2025
6387,DOURADO,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",SP,S. REBOQUE,ALUGUEL,789,11,2025
6913,PORTO FELIZ,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,6,11,2025
6793,OSVALDO CRUZ,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTONETA,PARTICULAR,1,11,2025
6789,OSASCO,7048-1,"CONDUZIR MOTOCICLETA, MOTONETA E CICLOMOTOR TRANSPORTANDO PASSAGEIRO S/ CAPACETE",SP,MOTONETA,PARTICULAR,5,11,2025
7107,SAO PAULO,5029-2,DIRIGIR VEICULO COM CNH/PPD/ACC COM SUSPENSAO DO DIREITO DE DIRIGIR,SP,CAMIONETA,PARTICULAR,24,11,2025
7107,SAO PAULO,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,263,11,2025
7057,SANTO ANDRE,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMINHONET,PARTICULAR,10,11,2025
6179,ASSIS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,13,11,2025
6155,ARACATUBA,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6295,CAMPOS DO JORDAO,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,44,11,2025
7107,SAO PAULO,7714-1,Cond motoc/moton/ciclom transp pass c/ cap de seg s/ vis/ocul de protecao,SP,MOTOCICLO,PARTICULAR,39,11,2025
7037,SANTA ISABEL,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,12,11,2025
6639,LIMEIRA,7099-1,CONDUZIR MOTOCICLETA/MOTONETA/CICLOMOTOR SEM SEGURAR O GUIDOM COM AMBAS AS MAOS,SP,MOTOCICLO,PARTICULAR,3,11,2025
6369,CRUZEIRO,5819-1,"TRANSITAR COM O VEICULO EM CALCADAS, PASSEIOS",SP,MOTOCICLO,PARTICULAR,1,11,2025
7149,SUMARE,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,MOTOCICLO,PARTICULAR,26,11,2025
6301,CANDIDO MOTA,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,CAMINHONET,PARTICULAR,1,11,2025
6887,PIRASSUNUNGA,5126-2,PERMITIR POSSE/CONDUCAO VEIC PESSOA COM CNH/PPD/ACC C/ SUSP. DIREITO DE DIRIGIR,SP,MOTOCICLO,PARTICULAR,3,11,2025
7105,SAO MIGUEL ARCANJO,7234-0,"EM MOVIMENTO, DEIXAR DE MANTER ACESA A LUZ BAIXA DURANTE A NOITE",SP,AUTOMOVEL,PARTICULAR,11,11,2025
6789,OSASCO,7633-1,Dirigir veiculo segurando telefone celular,SP,CAMIONETA,PARTICULAR,8,11,2025
7075,SAO BERNARDO DO CAMPO,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,17,11,2025
6305,CAPAO BONITO,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMINHONET,PARTICULAR,1,11,2025
6713,MOGI DAS CRUZES,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,AUTOMOVEL,PARTICULAR,88,11,2025
6313,CARAPICUIBA,7323-3,DIRIGIR O VEICULO TRANSPORT VOLUME A SUA ESQUERDA OU ENTRE OS BRACOS E PERNAS,SP,AUTOMOVEL,PARTICULAR,11,11,2025
7017,SANTA BARBARA DO OESTE,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMINHONET,ALUGUEL,3,11,2025
7107,SAO PAULO,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",Outras UFs,CAMINHONET,,1,11,2025
6455,GUARA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,3,11,2025
7107,SAO PAULO,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,MOTOCICLO,PARTICULAR,185,11,2025
7107,SAO PAULO,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,2231,11,2025
7107,SAO PAULO,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,227,11,2025
7107,SAO PAULO,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,SP,MOTOCICLO,PARTICULAR,261,11,2025
7107,SAO PAULO,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,1007,11,2025
6409,FARTURA,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,4,11,2025
7107,SAO PAULO,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",SP,UTILITARIO,PARTICULAR,154,11,2025
6563,ITAQUAQUECETUBA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,54,11,2025
6875,PIRACICABA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,97,11,2025
6477,GUARULHOS,6670-0,CONDUZIR O VEICULO C/ EQUIP DO SISTEMA DE ILUMINACAO E DE SINALIZACAO ALTERADOS,SP,MOTOCICLO,PARTICULAR,41,11,2025
6323,CATANDUVA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,18,11,2025
6273,CACHOEIRA PAULISTA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,3,11,2025
7107,SAO PAULO,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMINHAO,PARTICULAR,53,11,2025
7107,SAO PAULO,5266-2,PARTICIPAR NA VIA COMO CONDUTOR EM EVENTOS ORGANIZADOS SEM PERMISSAO,SP,MOTOCICLO,PARTICULAR,83,11,2025
6715,MOGI-GUACU,5142-0,PERMITIR POSSE/CONDUCAO DO VEIC A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,4,11,2025
6439,GENERAL SALGADO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7237,VINHEDO,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,4,11,2025
6313,CARAPICUIBA,5215-2,Dirigir ameacando os demais veiculos,SP,MOTOCICLO,PARTICULAR,17,11,2025
6219,BAURU,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,Outras UFs,AUTOMOVEL,PARTICULAR,1,11,2025
6495,IBIUNA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,CAMIONETA,PARTICULAR,1,11,2025
6999,SALES OLIVEIRA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6459,GUARACI,5380-0,ESTACIONAR NAS ESQUINAS E A MENOS DE 5M DO ALINHAMENTO DA VIA TRANSVERSAL,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,C. TRATOR,ALUGUEL,7,11,2025
6181,ATIBAIA,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,5,11,2025
6543,ITANHAEM,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,9,11,2025
6291,CAMPINAS,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,70,11,2025
6979,RIO CLARO,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,10,11,2025
7017,SANTA BARBARA DO OESTE,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMINHONET,PARTICULAR,5,11,2025
6291,CAMPINAS,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,MOTOCICLO,PARTICULAR,32,11,2025
6163,ARARAQUARA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,12,11,2025
7107,SAO PAULO,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,36,11,2025
6501,IGARACU DO TIETE,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,7,11,2025
6291,CAMPINAS,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,AUTOMOVEL,PARTICULAR,21,11,2025
2951,HORTOLANDIA,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,62,11,2025
7201,TUPA,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,CAMINHONET,PARTICULAR,1,11,2025
6739,MORRO AGUDO,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMIONETA,PARTICULAR,1,11,2025
6219,BAURU,6645-0,CONDUZIR O VEICULO COM EQUIP OBRIGATORIO EM DESACORDO COM O ESTAB PELO CONTRAN,SP,MOTOCICLO,PARTICULAR,20,11,2025
6969,RIBEIRAO PRETO,5185-1,Deixar o condutor de usar o cinto seguranca,Outras UFs,AUTOMOVEL,PARTICULAR,12,11,2025
6311,CARAGUATATUBA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,18,11,2025
6563,ITAQUAQUECETUBA,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,43,11,2025
6411,FERNANDOPOLIS,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",SP,CAMIONETA,ALUGUEL,34,11,2025
6465,GUARARAPES,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,2,11,2025
6219,BAURU,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMIONETA,PARTICULAR,4,11,2025
7033,SANTA FE DO SUL,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,12,11,2025
6843,PEDREIRA,5185-1,Deixar o condutor de usar o cinto seguranca,Outras UFs,AUTOMOVEL,PARTICULAR,1,11,2025
6539,ITAJOBI,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6137,AMPARO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,4,11,2025
6875,PIRACICABA,7056-2,CONDUZIR CICLO FAZENDO MALABARISMO OU EQUILIBRANDO-SE EM UMA RODA,SP,MOTOCICLO,PARTICULAR,6,11,2025
7057,SANTO ANDRE,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMIONETA,ALUGUEL,1,11,2025
7079,SAO CARLOS,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6499,IEPE,5061-0,ENTREGAR VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,1,11,2025
6429,FRANCO DA ROCHA,6670-0,CONDUZIR O VEICULO C/ EQUIP DO SISTEMA DE ILUMINACAO E DE SINALIZACAO ALTERADOS,SP,MOTOCICLO,PARTICULAR,2,11,2025
6445,GUAICARA,7293-0,"UTILIZAR O PISCA-ALERTA, EXCETO EM IMOBILIZACOES OU SITUACOES DE EMERGENCIA",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6573,ITIRAPINA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,18,11,2025
6313,CARAPICUIBA,5819-6,TRANSITAR COM O VEICULO EM MARCAS DE CANALIZACAO,SP,MOTONETA,PARTICULAR,7,11,2025
7077,SAO CAETANO DO SUL,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,AUTOMOVEL,PARTICULAR,25,11,2025
6155,ARACATUBA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,4,11,2025
6415,FERRAZ DE VASCONCELOS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,24,11,2025
6403,EMBU-GUACU,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,6,11,2025
7103,SAO MANUEL,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,4,11,2025
7145,SOROCABA,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,12,11,2025
